,0_41_35,0_31_35,0_21_35,0_57_35,0_11_35,0_51_35,0_71_52,0_76_61,0_81_69,0_63_38,0_86_78,0_94_91,0_101_104,0_66_43,0_79_45,0_87_50,0_96_55,0_105_60,0_118_67,0_131_75,0_81_35,0_91_35,0_101_35,0_65_35,0_111_35,0_126_35,0_71_35,0_79_25,0_87_20,0_96_15,0_105_10,0_118_2,0_71_17,0_76_9,0_81_0,0_63_31,0_66_26,0_61_15,0_61_5,0_51_17,0_46_9,0_41_0,0_59_31,0_56_26,0_44_45,0_35_50,0_27_55,0_18_60,0_5_67,0_44_25,0_35_20,0_27_15,0_18_10,0_5_2,0_51_52,0_46_61,0_41_69,0_59_38,0_36_78,0_29_91,0_21_104,0_56_43,0_61_55,0_61_65,0_61_75,0_61_85,0_61_100,0_61_115
096,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,True,False,True,True,,False,,True,True,True,False,True,True,False,False,True,True,,True,True,,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
097,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
098,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
099,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,True,True,,False,False,True,True,True,False,True,True,,,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,False,True,True,False,,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,,True,True,,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,True,True,,False,False,True,True,True,False,True,True,,,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,False,True,True,False,,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,,True,True,,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,True,True,,False,False,True,True,True,False,True,True,,,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,False,True,True,False,,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,False,True,,True,True,,False,False,True,True,True,,True,True,False,False,True,True,False,True,True,,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
